id_hubspot,nom,CIP,CA 2026,client_naali,potentiel,Propriétaire de l'entreprise,Date de création,Groupement Principal,Chiffre d'affaires total,address,cp,Date de conclusion de la transaction la plus récente
70697704689,PHARMACIE ROOST PHARMA - 2154896 - 59286,2154896,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,GIROPHARM,,421 RUE PIERRE BROSSOLETTE,,
70697704688,PHARMACIE LORGNIER - 2154278 - 59310,2154278,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,37 RUE JEAN LEBAS,,
69710037189,PHARMACIE VAN WELDEN - 2154110 - 59310,2154110,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,1 ROUTE DE SAINT AMAND,,
70699904188,PHARMACIE PERCHE - 2155926 - 59242,2155926,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,5 RUE DE ROUBAIX,,
69710037188,PHARMACIE PLAETEVOET - 2263567 - 59148,2263567,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,COTE PHARMA,,7 RUE DES RESISTANTS,,
70697997533,PHARMACIE MARION BRENEK - 2248088 - 59194,2248088,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,208 ROUTE NATIONALE,,
70698050772,PHARMACIE DE LA MARQUE - 2005935 - 59710,2005935,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,173 RUE DE LA MAIRIE,,
70699904187,PHARMACIE DHERIS - 2027216 - 59226,2027216,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,122 RUE DE L EGLISE,,
69710037187,PHARMACIE DU CENTRE CROIX - 2150137 - 59170,2150137,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMAVANCE,,8 RUE DU PROFESSEUR PERRIN,,
70699904186,PHARMACIE DE LA MARQUE - 2153667 - 59700,2153667,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,74 RUE ALBERT BAILLY,,
70698050770,PHARMACIE DU TROCADERO - 2005114 - 59170,2005114,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,115 RUE JEAN JAURES,,
70595391690,PHARMACIE DE L EUROPE - 2154063 - 59370,2154063,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,60 AVENUE ROBERT SCHUMAN,,
70595371210,PHARMACIE DU TROCADERO - 2154042 - 59370,2154042,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,296 RUE DU GENERAL DE GAULLE,,
70697704687,PHARMACIE SAINT MAUR - 2153536 - 59110,2153536,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,COFISANTE,,59 AVENUE SAINT MAUR,,
70697997532,PHARMACIE DU BUISSON - 2028162 - 59800,2028162,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMA'GEN,,47 RUE DU BUISSON,,
70698081482,PHARMACIE VIETTI PONS - 2248198 - 59131,2248198,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ELFIMAJE,,24 AVENUE DE FERRIERE,,
70701761738,PHARMACIE JEUMONTOISE - 2248004 - 59460,2248004,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,548 RUE HECTOR DESPRET,,
69710037186,PHARMACIE DE L AVENUE - 2157478 - 59600,2157478,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ELFIMAJE,,196 198 AVENUE JEAN JAURES,,
70699930856,PHARMACIE DU MOULIN - 2153871 - 59600,2153871,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMODEL,,5 RUE DU FAUBOURG SAINT QUENTIN,,
70697704686,PHARMACIE LE VILVORDE - 2153845 - 59600,2153845,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,BOULEVARD JEAN BAPTISTE MOLIERE,,
70698050769,PHARMACIE DE VENDEGIES - 2156521 - 59213,2156521,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,252 RUE DE SOLESMES,,
70595412210,PHARMACIE DU CENTRE - 2285512 - 59880,2285512,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,114 RUE JEAN JAURES,,
70699903225,PHARMACIE DEMAILLY - 2005791 - 59300,2005791,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,7 RUE MICHEL MORIAMEZ,,
69710037184,PHARMACIE PASQUIER - 2248250 - 59118,2248250,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,449 RUE DE QUESNOY,,
70698081481,PHARMACIE DE LA PLACE DU MARCHE - 2248245 - 59110,2248245,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,DPGS,,85 RUE DU PRESIDENT POMPIDOU,,
70698081480,PHARMACIE TEMPREMANT - 2149886 - 59560,2149886,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,7 AVENUE DU MARECHAL LECLERC,,
70698081479,PHARMACIE LAUWERIE VIEUX - 2149865 - 59560,2149865,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,COTE PHARMA,,2 B GRAND PLACE,,
70698050768,PHARMACIE MERIAU LUCAES - 2156537 - 59237,2156537,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,41 RUE DE PERENCHIES,,
70595391688,PHARMACIE DE PREMESQUES - 2157242 - 59840,2157242,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,74 RUE DU RETOUR,,
70697997531,PHARMACIE DU CENTRE - 2153740 - 59520,2153740,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,10 PLACE DU GENERAL DE GAULLE,,
70595371208,PHARMACIE DU GRAND BOULEVARD - 2153688 - 59700,2153688,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,801 AVENUE DE LA REPUBLIQUE,,
70698081478,PHARMACIE DE LA MADELEINE - 2153520 - 59110,2153520,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,APRIUM,,226 B RUE DU GENERAL DE GAULLE,,
70697704684,PHARMACIE DE LA CESSOIE - 2152349 - 59130,2152349,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,16 PLACE DE LA CESSOIE,,
70697704683,PHARMACIE GOSSELIN - 2152333 - 59130,2152333,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,79 AVENUE POTTIER,,
70697704682,PHARMACIE TANCREZ - 2155376 - 59350,2155376,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,42 RUE DU GENERAL LECLERC,,
70698050767,PHARMACIE DELAPIERRE CLABECQ - 2154414 - 59840,2154414,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,4 PLACE DU GENERAL DE GAULLE,,
70595391687,PHARMACIE LESAFFRE - 2154409 - 59840,2154409,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,2 RUE CARNOT,,
70698081477,PHARMACIE DU RIVAGE - 2154608 - 59890,2154608,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,92 RUE DE LILLE,,
70698081476,PHARMACIE RIO - 2027970 - 59110,2027970,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,APRIUM,,106 RUE DU GENERAL DE GAULLE,,
69710037182,PHARMACIE CROMBE VERMES - 2248051 - 59160,2248051,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMAVIE,,658 AVENUE DE DUNKERQUE,,
70595391686,PHARMACIE DU BOULEVARD - 2153405 - 59120,2153405,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,71 BOULEVARD DE LA REPUBLIQUE,,
70699903223,PHARMACIE SAINT BRICE - 2153379 - 59120,2153379,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,196 RUE DU MARECHAL FOCH,,
70701761733,PHARMACIE HO TAN TAI - 2153012 - 59000,2153012,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,5 RUE GUILLAUME TELL,,
70699930853,PHARMACIE CENTRALE - 2153269 - 59160,2153269,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,299 AVENUE DE DUNKERQUE,,
70698081474,PHARMACIE SEGARD WILLEM - 2153248 - 59160,2153248,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,178 R DES MARTYRS DE LA RESISTAN,,
70595371205,PHARMACIE DU PARC - 2151649 - 59320,2151649,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIROPHARM,,AVENUE DE L EUROPE,,
70701761730,PHARMACIE KUZNIAK - 2027682 - 59320,2027682,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,15 RUE DU GENERAL DE GAULLE,,
69710037178,PHARMACIE RENARD - 2163277 - 62136,2163277,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,45 PLACE DU 8 MAI,,
69710036217,PHARMACIE DELASSUS - 2150912 - 59940,2150912,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,55 RUE DU GENERAL DE GAULLE,,
70595391684,PHARMACIE SAMAILLE - 2151827 - 59190,2151827,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMAVANCE,,29 RUE DE L EGLISE,,
69710036216,PHARMACIE BECK - 2154702 - 59173,2154702,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,10 RUE DE SAINT OMER,,
70701761728,PHARMACIE PICOT - 2151366 - 59253,2151366,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,120 RUE JEAN MERMOZ,,
70698081471,PHARMACIE DE VIEUX BERQUIN - 2156563 - 59232,2156563,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,67 RUE D ESTAIRES,,
70699903221,PHARMACIE SAINT JANS - 2155418 - 59270,2155418,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ELFIMAJE,,29 RUE DE LA BLANCHISSERIE,,
69710036215,PHARMACIE SAINT FIRMIN - 2000805 - 59190,2000805,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHR,,11 RUE SAINT FIRMIN,,
70698081470,PHARMACIE DECOSTER - 2157305 - 59330,2157305,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,5 RUE NATIONALE,,
70595371202,PHARMACIE MERESSE - 2151041 - 59740,2151041,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,17 RUE DE LA PLACE,,
70697997524,PHARMACIE DE L HOTEL DE VILLE - 2154587 - 59530,2154587,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,50 RUE DU MARECHAL JOFFRE,,
70699930850,PHARMACIE RAJAN - 2154194 - 59960,2154194,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,281 RUE DE TOURCOING,,
70595391682,PHARMACIE CENTRALE - 2154880 - 59223,2154880,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,340 RUE DE LILLE,,
70697704674,PHARMACIE DE L EGLISE - 2153206 - 59126,2153206,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,7 PLACE DE LA REPUBLIQUE,,
70698050762,PHARMACIE DU CLINQUET - 2156170 - 59200,2156170,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,453 RUE DU CLINQUET,,
70701761727,PHARMACIE TITECA - 2156982 - 59117,2156982,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,10 PLACE CHARLES DE GAULLE,,
70701761726,PHARMACIE DE L ATRIUM - 2255891 - 59760,2255891,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMA SANTE DEVELOPPEMENT,,8 PLACE DU MARCHE,,
70698081469,PHARMACIE DELHAYE DELANNOY - 2153337 - 59279,2153337,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,32 34 RUE GEORGES POMPIDOU,,
70697704672,PHARMACIE BRILLET - 2151429 - 59760,2151429,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMODEL,,20 AVENUE DE L ANCIEN VILLAGE,,
70595391680,PHARMACIE CENTRALE GRANDE SYNTHE - 2151408 - 59760,2151408,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GROUPAPHARM,,15 PLACE DE L EUROPE,,
70698050761,PHARMACIE MAGNERON - 2151392 - 59760,2151392,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,RUE PIERRE LOTI,,
70595371201,PHARMACIE DEVILLERS - 2151151 - 59430,2151151,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMA SANTE DEVELOPPEMENT,,152 ROUTE DE FORT MARDYCK,,
70699903216,PHARMACIE DE PARIS - 2150556 - 59140,2150556,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,15 RUE DE PARIS,,
70699903214,PHARMACIE SAINT POL JARDINS - 2155423 - 59430,2155423,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,BOULEVARD DE L AURORE,,
70698081467,PHARMACIE DES 5 CHEMINS - 2248271 - 59500,2248271,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,484 AVENUE DE METZ,,
70701761724,PHARMACIE DES ALOES - 2248114 - 59450,2248114,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMA'GEN,,CENTRE COMMERCIAL LES EPIS,,
70595371200,PHARMACIE PAYEN - 2152375 - 59552,2152375,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ELFIMAJE,,647 RUE GALLIENI,,
70698050758,PHARMACIE DU JARDIN ZEN - 2150163 - 59553,2150163,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,UNIVERS PHARMACIE,,493 RUE JEAN JAURES,,
69710036214,PHARMACIE BERLEMONT - 2150399 - 59500,2150399,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,60 AVENUE DE RECKLINGHAUSEN,,
70699930849,PHARMACIE FOURCARD - 2150027 - 59552,2150027,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,5 RUE JULES COURMONT,,
70698081466,PHARMACIE ORGAERT - 2148725 - 59950,2148725,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,10 RUE JEAN JAURES,,
69710036212,PHIE CARMI NORD PAS DE CALAIS - 1592008 - 59167,1592008,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GROUPEMENT DES PHIES MINIER,,PLACE P CITE DES AGNEAUX,,
70595391677,PHARMACIE PONT D ESQUERCHIN - 2028010 - 59500,2028010,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ELFIMAJE,,180 RUE DE BETHUNE,,
70595412201,PHARMACIE CENTRALE - 2150839 - 59124,2150839,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,12 PLACE LEON GAMBETTA,,
70697997522,PHARMACIE DES HAUTS DE FRANCE - 2150823 - 59124,2150823,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMAVANCE,,11 RUE VICTOR HUGO,,
70699903213,PHARMACIE SALMI - 2154545 - 59121,2154545,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,6 RUE ROGER SALENGRO,,
70698080504,PHARMACIE PUSKARIC - 2156940 - 59220,2156940,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHR,,75 B RUE CHARLES ISBERGUES,,
70699903212,PHARMACIE PASTEUR - 2155837 - 59490,2155837,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,1 B RUE PASTEUR,,
70699903211,PHARMACIE DES 4 RUES - 2156647 - 59135,2156647,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,24 RUE MARCEL DANNA,,
70595371199,PHARMACIE DU CENTRE - 2155821 - 59490,2155821,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHR,,1 RUE SUZANNE LANOY,,
70698080503,PHARMACIE DU CENTRE - 2155931 - 59229,2155931,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIROPHARM,,28 RUE DE LA MAIRIE,,
70698050757,PHARMACIE DU STADE DE FLANDRES - 2150624 - 59240,2150624,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,474 AV DE ROSENDAEL JACQUES COLL,,
70595412200,PHARMACIE DE L AVENUE - 2150760 - 59240,2150760,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,98 AVENUE ADOLPHE GEERAERT,,
70595391676,PHARMACIE JAUMONT - 2149839 - 59225,2149839,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,18 PLACE DES ECOSSAIS,,
70698050756,PHARMACIE CENTRALE - 2149760 - 59540,2149760,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,24 PLACE DU GENERAL DE GAULLE,,
70697997521,PHARMACIE DE CATILLON - 2149734 - 59360,2149734,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,RESONOR,,3 GRAND PLACE,,
70699930847,PHARMACIE CLOTILDE - 2149729 - 59360,2149729,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LEADER SANTE,,29 PLACE DU GENERAL DE GAULLE,,
70698050755,PHARMACIE NAYE - 2148898 - 59296,2148898,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,18 RUE ROUGET DE LISLE,,
70595391675,PHARMACIE MODARELLI - 2149032 - 59157,2149032,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,50 RUE MARCELLIN BERTHELOT,,
69710036211,PHARMACIE D HAUSSY - 2151722 - 59294,2151722,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,7 RUE CELESTIN DELOGE,,
70699930846,PHARMACIE DELAPORTE - 2154629 - 59214,2154629,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,1 RUE JEAN JAURES,,
70701760761,PHARMACIE BATAILLE - 2278112 - 59141,2278112,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,WELL&WELL,,7 RUE FOCH,,
70697997519,PHARMACIE PLOTIN - 2267713 - 59129,2267713,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,20 B RUE SADI CARNOT,,
70595412199,PHARMACIE DE L ESCAUT - 2270134 - 59161,2270134,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHR,,2 RUE JEAN JAURES,,
70699903210,PHARMACIE DES AUBEPINES - 2000187 - 59271,2000187,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,ALPHEGA,,14 RUE DE LA MAIRIE,,
70698080501,PHARMACIE DES ECOLES - 2003244 - 59111,2003244,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,14 RUE DES ECOLES,,
70698050754,PHARMACIE DE SLOOVERE - 2027263 - 59292,2027263,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,WELL&WELL,,5 RUE DE LA LIBERTE,,
70697997518,PHARMACIE DU CENTRE COMMERCIAL - 2013847 - 59540,2013847,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,PHR,,BOULEVARD DU 8 MAI 1945,,
70595371197,PHARMACIE DEBLOCK - 2148657 - 59285,2148657,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,4 RUE DE CASSEL,,
70697997517,PHARMACIE DES 7 PLANETES - 2149645 - 59180,2149645,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,EVOLUPHARM,,25 ROUTE DE BIERNE,,
69710036209,PHARMACIE DE SAINT FOLQUIN - 2164223 - 62370,2164223,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,WELL&WELL,,40 RUE DE CALAIS,,
70697997516,PHARMACIE DE MARQUION - 2163591 - 62860,2163591,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,67 ROUTE NATIONALE,,
70701760758,PHARMACIE JOURNEL - 2149514 - 59400,2149514,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,LEADER SANTE,,36 AVENUE DE LA VICTOIRE,,
70701760757,PHARMACIE DE L'AVENUE DU CATEAU - 2149451 - 59400,2149451,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,837 AVENUE DU CATEAU,,
70699903208,PHARMACIE DES LILAS - 2153803 - 59241,2153803,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,56 ROUTE NATIONALE,,
70595412197,PHARMACIE RSO - 2154634 - 59554,2154634,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,751 ROUTE D ARRAS,,
70595412196,PHARMACIE SAINT PAUL - 2275111 - 59400,2275111,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,353 AVENUE DE PARIS,,
70699930845,PHARMACIE DU PONT MICHELET - 2001242 - 59400,2001242,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHR,,63 AVENUE MICHELET,,
70698080500,PHARMACIE DESSENNE - 2012982 - 59281,2012982,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,LES PHARMACIENS ASSOCIES,,395 ROUTE NATIONALE,,
70697704668,PHARMACIE DE GLAGEON - 2258672 - 59132,2258672,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,18 RUE ROLAND ROULEAU,,
70701760756,PHARMACIE VITOUX GILLET - 2154524 - 59550,2154524,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,41 RUE D AVESNES,,
70697704667,PHARMACIE TELLE TOURBIER - 2286448 - 59218,2286448,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,9 RUE DU CHATEAU,,
70699903206,PHARMACIE DE MAROILLES - 2153735 - 59550,2153735,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,93 GRANDE RUE,,
70698050753,PHARMACIE GIBAUD - 2152396 - 59550,2152396,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,GIPHAR,,16 RUE PAUL DELOFFRE,,
70595371194,PHARMACIE SAINT LOUIS - 2148856 - 59440,2148856,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,2 4 PLACE DU GENERAL LECLERC,,
70699903204,PHARMACIE PERDICARO - 2280430 - 59440,2280430,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,ALPHEGA,,46 RUE LEO LAGRANGE,,
70698080499,PHARMACIE BOUTON MOTTE - 2148589 - 59280,2148589,,Non,Secondaires,Icham Benaissa,2024-12-31 19:51,CALIPHARMA,,22 RUE DE DUNKERQUE,,
70595370231,PHARMACIE BENOIT - 2149802 - 59930,2149802,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACTIV,,166 ROUTE NATIONALE,,
70697997514,PHARMACIE DE LA LYS - 2152134 - 59116,2152134,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOCOPHARMA,,82 84 RUE VICTOR HUGO,,
70595370230,PHARMACIE LEROY - 2165054 - 62840,2165054,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,PHARMACYAL,,1126 RUE DE LA LYS,,
70699903203,PHARMACIE FLAMENT - 2247828 - 59580,2247828,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,1B RUE KOPIERRE,,
70595390707,PHARMACIE DE L AVENUE - 2275132 - 59176,2275132,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,DPGS,,85 AVENUE DU 8 MAI 1945,,
70697704665,PHARMACIE SCHOUTEETEN - 2148678 - 59165,2148678,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:51,SOPROPHAR,,16 RUE DE BERNONVILLE,,
70697996508,PHARMACIE BONJOUR PHARMA - 2287808 - 59700,2287808,,Non,Prioritaires,Icham Benaissa,2024-12-31 19:50,EVOLUPHARM,,43 RUE NATIONALE,,
70697703648,PHARMACIE DE CREZANCY - 2005578 - 2650,2005578,,Non,Secondaires,Icham Benaissa,2024-12-31 19:50,PHARMACTIV,,412 RUE DE L EGLISE,,
70698019019,PHARMACIE SAINT FERREOL - 2014070 - 2400,2014070,,Non,Prioritaires,Icham Benaissa,2024-12-31 19:47,ELSIE,,50 AVENUE DU GENERAL DE GAULLE,,
70699925729,PHARMACIE ROCHEFORT - 2057193 - 2830,2057193,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,PHARMACTIV,,11 RUE DE LA REPUBLIQUE,,
70698016974,PHARMACIE BASSET - 2056870 - 2720,2056870,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,GIROPHARM,,22 RUE JEAN BUDNYK,,
70698016973,PHARMACIE DES PROMENADES - 2056839 - 2500,2056839,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,EVOLUPHARM,,81 RUE ALBERT 1ER,,
70699925727,PHARMACIE DU FORT - 2000744 - 2120,2000744,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,EVOLUPHARM,,197 RUE CAMILLE DESMOULINS,,
69710032094,PHARMACIE REGNIER - 2056734 - 2430,2056734,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,GIPHAR,,20 RUE PAUL LANGEVIN,,
70698076355,PHARMACIE DEVRIERE - 2056954 - 2100,2056954,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,GIPHAR,,21 RUE DE CHAMPAGNE,,
70698016971,PHARMACIE COTTRET - 2056865 - 2760,2056865,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,PHR,,40 RUE WALLON SATIZELLE,,
70699899069,PHARMACIE PACCOU - 2056996 - 2110,2056996,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,PHARMODEL,,2 RUE DU 8 MAI 1945,,
70593545415,PHARMACIE D ISLE - 2057366 - 2100,2057366,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,GIE LA VALLEE,,8 RUE DE GUISE,,
70699899067,PHARMACIE VAN HAMME - 2057282 - 2100,2057282,,Non,Secondaires,Icham Benaissa,2024-12-31 19:44,GIPHAR,,216 RUE DE PARIS,,
70698044655,PHARMACIE DE NEUVILLE - 2057261 - 2100,2057261,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,COTE PHARMA,,2 RUE JACQUES BLANCHOT,,
70595386586,PHARMACIE VAN INGHELANDT - 2056336 - 2420,2056336,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 19:44,GIE LA VALLEE,,28 RUE DU GENERAL AUGEREAU,,
